11 20:38:15,117 - SplitNNServer - INFO - 35140 - phase=train acc=0.9776234567901234 loss=0.026239952072501183 epoch=1 and step=80
2022-03-11 21:08:36,333 - SplitNNServer - INFO - 35140 - phase=train acc=0.9908773291925466 loss=0.0015426212921738625 epoch=5 and step=160
2022-03-11 21:08:42,681 - SplitNNServer - INFO - 35140 - phase=train acc=0.9907631215469613 loss=0.21172524988651276 epoch=5 and step=180
2022-03-11 21:08:50,507 - SplitNNServer - INFO - 35140 - phase=train acc=0.9905161691542289 loss=0.026510560885071754 epoch=5 and step=200
2022-03-11 21:08:57,990 - SplitNNServer - INFO - 35140 - phase=train acc=0.9906674208144797 loss=0.00251882360316813 epoch=5 and step=220
2022-03-11 21:09:05,520 - SplitNNServer - INFO - 35140 - phase=train acc=0.9902748962655602 loss=0.03693222999572754 epoch=5 and step=240
2022-03-11 21:09:12,700 - SplitNNServer - INFO - 35140 - phase=train acc=0.9901221264367817 loss=0.03386151045560837 epoch=5 and step=260
2022-03-11 21:09:19,849 - SplitNNServer - INFO - 35140 - phase=train acc=0.9901023131672598 loss=0.008101632818579674 epoch=5 and step=280
2022-03-11 21:09:27,022 - SplitNNServer - INFO - 35140 - phase=train acc=0.9899813122923588 loss=0.006549596320837736 epoch=5 and step=300
2022-03-11 21:10:19,948 - SplitNNServer - INFO - 35140 - worker=3 phase=validation acc=0.9882478632478633 loss=0.01522812767598225 epoch=5 server_send=0 server_receive=7536 and step=468
2022-03-11 21:10:20,253 - SplitNNServer - INFO - 35140 - phase=train acc=1.0 loss=0.010987777262926102 epoch=5 and step=0
2022-03-11 21:10:26,620 - SplitNNServer - INFO - 35140 - phase=train acc=0.9918154761904762 loss=0.07276656478643417 epoch=5 and step=20
2022-03-11 21:10:34,138 - SplitNNServer - INFO - 35140 - phase=train acc=0.9935213414634146 loss=0.004000771790742874 epoch=5 and step=40
2022-03-11 21:10:40,821 - SplitNNServer - INFO - 35140 - phase=train acc=0.9930840163934426 loss=0.0075679137371480465 epoch=5 and step=60
2022-03-11 21:10:48,707 - SplitNNServer - INFO - 35140 - phase=train acc=0.9924768518518519 loss=0.01397315226495266 epoch=5 and step=80
2022-03-11 21:10:56,622 - SplitNNServer - INFO - 35140 - phase=train acc=0.9922648514851485 loss=0.0019106611143797636 epoch=5 and step=100
2022-03-11 21:11:04,129 - SplitNNServer - INFO - 35140 - phase=train acc=0.9919938016528925 loss=0.08115024119615555 epoch=5 and step=120
2022-03-11 21:11:11,288 - SplitNNServer - INFO - 35140 - phase=train acc=0.9921320921985816 loss=0.007597731426358223 epoch=5 and step=140
2022-03-11 21:11:18,784 - SplitNNServer - INFO - 35140 - phase=train acc=0.9923330745341615 loss=0.02022896520793438 epoch=5 and step=160
2022-03-11 21:11:25,378 - SplitNNServer - INFO - 35140 - phase=train acc=0.9916263812154696 loss=0.12253125011920929 epoch=5 and step=180
2022-03-11 21:11:32,554 - SplitNNServer - INFO - 35140 - phase=train acc=0.9912935323383084 loss=0.007502735126763582 epoch=5 and step=200
2022-03-11 21:11:40,620 - SplitNNServer - INFO - 35140 - phase=train acc=0.9913037330316742 loss=0.024668216705322266 epoch=5 and step=220
2022-03-11 21:11:48,454 - SplitNNServer - INFO - 35140 - phase=train acc=0.9911825726141079 loss=0.05566324293613434 epoch=5 and step=240
2022-03-11 21:11:56,571 - SplitNNServer - INFO - 35140 - phase=train acc=0.991139846743295 loss=0.009777276776731014 epoch=5 and step=260
2022-03-11 21:12:03,753 - SplitNNServer - INFO - 35140 - phase=train acc=0.990825177935943 loss=0.02700958028435707 epoch=5 and step=280
2022-03-11 21:12:10,935 - SplitNNServer - INFO - 35140 - phase=train acc=0.9908118770764119 loss=0.05099856108427048 epoch=5 and step=300
2022-03-11 21:13:04,179 - SplitNNServer - INFO - 35140 - worker=1 phase=validation acc=0.9891826923076923 loss=0.014448700991567583 epoch=6 server_send=0 server_receive=7536 and step=468
2022-03-11 21:13:04,486 - SplitNNServer - INFO - 35140 - phase=train acc=1.0 loss=0.009297615848481655 epoch=6 and step=0
2022-03-11 21:13:11,328 - SplitNNServer - INFO - 35140 - phase=train acc=0.9903273809523809 loss=0.006743087433278561 epoch=6 and step=20
2022-03-11 21:13:18,805 - SplitNNServer - INFO - 35140 - phase=train acc=0.9927591463414634 loss=0.0027114844415336847 epoch=6 and step=40
2022-03-11 21:13:26,240 - SplitNNServer - INFO - 35140 - phase=train acc=0.9923155737704918 loss=0.0021184964571148157 epoch=6 and step=60
2022-03-11 21:13:33,392 - SplitNNServer - INFO - 35140 - phase=train acc=0.9926697530864198 loss=0.008463877253234386 epoch=6 and step=80
2022-03-11 21:13:40,523 - SplitNNServer - INFO - 35140 - phase=train acc=0.9913366336633663 loss=0.006501553580164909 epoch=6 and step=100
2022-03-11 21:13:48,355 - SplitNNServer - INFO - 35140 - phase=train acc=0.9909607438016529 loss=0.058760058134794235 epoch=6 and step=120
2022-03-11 21:13:55,840 - SplitNNServer - INFO - 35140 - phase=train acc=0.9911347517730497 loss=0.04049516096711159 epoch=6 and step=140
2022-03-11 21:14:03,655 - SplitNNServer - INFO - 35140 - phase=train acc=0.9914596273291926 loss=0.01198999211192131 epoch=6 and step=160
2022-03-11 21:14:11,172 - SplitNNServer - INFO - 35140 - phase=train acc=0.9916263812154696 loss=0.007689230609685183 epoch=6 and step=180
2022-03-11 21:14:17,573 - SplitNNServer - INFO - 35140 - phase=train acc=0.9913712686567164 loss=0.07199404388666153 epoch=6 and step=200
2022-03-11 21:14:25,050 - SplitNNServer - INFO - 35140 - phase=train acc=0.9915865384615384 loss=0.013408830389380455 epoch=6 and step=220
2022-03-11 21:14:32,848 - SplitNNServer - INFO - 35140 - phase=train acc=0.9911825726141079 loss=0.014686294831335545 epoch=6 and step=240
2022-03-11 21:16:48,411 - SplitNN_init - INFO - 35456 - process_id: 2, worker_number: 4
2022-03-11 21:16:48,412 - SplitNN_init - INFO - 5124 - process_id: 3, worker_number: 4
2022-03-11 21:16:48,414 - SplitNN_init - INFO - 35108 - process_id: 1, worker_number: 4
2022-03-11 21:17:25,049 - SplitNN_init - INFO - 44964 - process_id: 0, worker_number: 4
2022-03-11 21:17:25,049 - SplitNN_init - INFO - 42728 - process_id: 2, worker_number: 4
2022-03-11 21:17:25,052 - SplitNN_init - INFO - 4256 - process_id: 1, worker_number: 4
2022-03-11 21:17:25,052 - SplitNN_init - INFO - 38248 - process_id: 3, worker_number: 4
2022-03-11 21:18:45,016 - SplitNN_init - INFO - 10280 - process_id: 3, worker_number: 4
2022-03-11 21:18:45,016 - SplitNN_init - INFO - 8856 - process_id: 2, worker_number: 4
2022-03-11 21:18:45,017 - QAQ - INFO - 10280 - vanilla
2022-03-11 21:18:45,017 - QAQ - INFO - 8856 - vanilla
2022-03-11 21:18:45,017 - SplitNN_init - INFO - 32876 - process_i2022-03-11 21:18:45,017 - datasetFactory - INFO - 8856 - mnist
2022-03-11 21:18:45,018 - QAQ - INFO - 32876 - vanilla
2022-03-11 21:18:45,018 - partitionFactory - INFO - 10280 - dataset is mnist
2022-03-11 21:18:45,018 - partitionFactory - INFO - 8856 - dataset is mnist
2022-03-11 21:18:45,018 - datasetFactory - INFO - 32876 - mnist
2022-03-11 21:18:45,019 - mnistController - INFO - 8856 - <bound method cifar10Partition.homo of <core.dataset.partition.cifar10Partition.cifar10Partition object at 0x000001E475D1DF70>>

2022-03-11 21:18:45,019 - cifar10Partition - INFO - 10280 - homo
2022-03-11 21:18:45,019 - partitionFactory - INFO - 32876 - dataset is mnist
2022-03-11 21:18:45,019 - mnistController - INFO - 8856 - ./data/mnist
2022-03-11 21:18:45,020 - mnistController - INFO - 32876 - <bound method cifar10Partition.homo of <core.dataset.partition.cifar10Partition.cifar10Partition object at 0x0000016ED850DF70>>
2022-03-11 21:18:45,020 - cifar10Partition - INFO - 32876 - homo
2022-03-11 21:18:45,020 - mnistController - INFO - 32876 - ./data/mnist
2022-03-11 21:18:45,021 - SplitNN_init - INFO - 44276 - process_id: 0, worker_number: 4
2022-03-11 21:18:45,021 - QAQ - INFO - 44276 - vanilla
2022-03-11 21:18:45,022 - datasetFactory - INFO - 44276 - mnist
2022-03-11 21:18:45,023 - partitionFactory - INFO - 44276 - dataset is mnist
2022-03-11 21:18:45,023 - mnistController - INFO - 44276 - <bound method cifar10Partition.homo of <core.dataset.partition.cifar10Partition.cifar10Partition object at 0x0000022FB2C1DF70>>
2022-03-11 21:18:45,024 - cifar10Partition - INFO - 44276 - homo
2022-03-11 21:18:45,025 - mnistController - INFO - 44276 - ./data/mnist
2022-03-11 21:18:45,587 - mnistController - INFO - 8856 - rank = 2, local_sample_number = 20000
2022-03-11 21:18:45,590 - mnistController - INFO - 10280 - rank = 3, local_sample_number = 20000
2022-03-11 21:18:45,643 - mnistController - INFO - 32876 - rank = 1, local_sample_number = 20000
2022-03-11 21:18:45,788 - mnistController - INFO - 32876 - process_id = 1, batch_num_train_local = 312, batch_num_test_local = 156
022-03-11 21:18:45,788 - mnistController - INFO - 10280 - process_id = 3, batch_num_train_local = 312, batch_num_test_local = 156
2022-03-11 21:18:45,788 - mnistController - INFO - 44276 - test_dl_global number = 156
2022-03-11 21:18:45,799 - SplitNN_distributed - INFO - 10280 - process_id == client_rank : 3
2022-03-11 21:18:45,799 - SplitNN_distributed - INFO - 8856 - process_id == client_rank : 2
2022-03-11 21:18:45,800 - SplitNN_distributed - INFO - 32876 - process_id == client_rank : 1
2022-03-11 21:18:45,802 - SplitNN_distributed - INFO - 44276 - process_id == server_rank : 0
2022-03-11 21:18:45,886 - init_server - INFO - 44276 - Server run begin vanilla
2022-03-11 21:18:45,887 - init_client - INFO - 10280 - Client 3 run begin
2022-03-11 21:18:45,888 - init_client - INFO - 8856 - Client 2 run begin
2022-03-11 21:18:45,888 - init_client - INFO - 32876 - Client 1 run begin
2022-03-11 21:18:46,197 - SplitNNServer - INFO - 44276 - phase=train acc=0.125 loss=2.308110475540161 epoch=0 and step=0
2022-03-11 21:18:53,506 - SplitNNServer - INFO - 44276 - phase=train acc=0.10119047619047619 loss=2.2900748252868652 epoch=0 and step=20
2022-03-11 21:27:35,433 - SplitNN_init - INFO - 44288 - process_id: 3, worker_number: 4
2022-03-11 21:27:35,433 - QAQ - INFO - 44288 - vanilla
2022-03-11 21:27:35,434 - datasetFactory - INFO - 44288 - mnist
2022-03-11 21:27:35,434 - SplitNN_init - INFO - 39448 - process_id: 0, worker_number: 4
2022-03-11 21:27:35,434 - partitionFactory - INFO - 44288 - dataset is mnist
2022-03-11 21:27:35,435 - QAQ - INFO - 39448 - vanilla
2022-03-11 21:27:35,435 - mnistController - INFO - 44288 - <bound method cifar10Partition.homo of <core.dataset.partition.cifar10Partition.cifar10Partition object at 0x000001D24547EF70>>
2022-03-11 21:27:35,435 - SplitNN_init - INFO - 44612 - process_id: 2, worker_number: 4
2022-03-11 21:27:35,435 - cifar10Partition - INFO - 44288 - homo
2022-03-11 21:27:35,435 - datasetFactory - INFO - 39448 - mnist
2022-03-11 21:27:35,435 - mnistController - INFO - 44288 - ./data/mnist
2022-03-11 21:27:35,435 - QAQ - INFO - 44612 - vanilla
2022-03-11 21:27:35,436 - datasetFactory - INFO - 44612 - mnist
2022-03-11 21:27:35,436 - partitionFactory - INFO - 39448 - dataset is mnist
2022-03-11 21:27:35,436 - mnistController - INFO - 39448 - <bound method cifar10Partition.homo of <core.dataset.partition.cifar10Partition.cifar10Partition object at 0x000002004331DF70>>
2022-03-11 21:27:35,436 - partitionFactory - INFO - 44612 - dataset is mnist
2022-03-11 21:27:35,437 - cifar10Partition - INFO - 39448 - homo
2022-03-11 21:27:35,437 - mnistController - INFO - 39448 - ./data/mnist
2022-03-11 21:27:35,437 - mnistController - INFO - 44612 - <bound method cifar10Partition.homo of <core.dataset.partition.cifar10Partition.cifar10Partition object at 0x000001DCD4FFDF70>>
2022-03-11 21:27:35,437 - cifar10Partition - INFO - 44612 - homo
2022-03-11 21:27:35,437 - mnistController - INFO - 44612 - ./data/mnist
2022-03-11 21:27:35,440 - SplitNN_init - INFO - 33508 - process_id: 1, worker_number: 4
2022-03-11 21:27:35,441 - QAQ - INFO - 33508 - vanilla
2022-03-11 21:27:35,441 - datasetFactory - INFO - 33508 - mnist
2022-03-11 21:27:35,443 - partitionFactory - INFO - 33508 - dataset is mnist
2022-03-11 21:27:35,444 - mnistController - INFO - 33508 - <bound method cifar10Partition.homo of <core.dataset.partition.cifar10Partition.cifar10Partition object at 0x00000267EF43DF70>>
2022-03-11 21:27:35,444 - cifar10Partition - INFO - 33508 - homo
2022-03-11 21:27:35,444 - mnistController - INFO - 33508 - ./data/mnist
2022-03-11 21:27:35,648 - mnistController - INFO - 44288 - rank = 3, local_sample_number = 20000
2022-03-11 21:27:35,667 - mnistController - INFO - 33508 - rank = 1, local_sample_number = 20000
2022-03-11 21:27:35,668 - mnistController - INFO - 44612 - rank = 2, local_sample_number = 20000
2022-03-11 21:27:35,780 - mnistController - INFO - 39448 - train_dl_global number = 937
2022-03-11 21:27:35,781 - mnistController - INFO - 39448 - test_dl_global number = 156
2022-03-11 21:27:35,795 - SplitNN_distributed - INFO - 39448 - process_id == server_rank : 0
2022-03-11 21:27:35,797 - mnistController - INFO - 44288 - process_id = 3, batch_num_train_local = 312, batch_num_test_local = 156
2022-03-11 21:27:35,807 - SplitNN_distributed - INFO - 44288 - process_id == client_rank : 3
2022-03-11 21:27:35,840 - mnistController - INFO - 44612 - process_id = 2, batch_num_train_local = 312, batch_num_test_local = 156
2022-03-11 21:27:35,849 - mnistController - INFO - 33508 - process_id = 1, batch_num_train_local = 312, batch_num_test_local = 156
2022-03-11 21:27:35,850 - SplitNN_distributed - INFO - 44612 - process_id == client_rank : 2
2022-03-11 21:27:35,859 - SplitNN_distributed - INFO - 33508 - process_id == client_rank : 1
2022-03-11 21:27:35,870 - init_server - INFO - 39448 - Server run begin vanilla
2022-03-11 21:27:35,871 - init_client - INFO - 44288 - Client 3 run begin
2022-03-11 21:27:35,871 - init_client - INFO - 44612 - Client 2 run begin
2022-03-11 21:27:35,877 - init_client - INFO - 33508 - Client 1 run begin
2022-03-11 21:27:36,186 - SplitNNServer - INFO - 39448 - phase=train acc=0.078125 loss=2.3029303550720215 epoch=0 and step=0
2022-03-11 21:27:45,627 - SplitNNServer - INFO - 39448 - phase=train acc=0.10193452380952381 loss=2.29327130317688 epoch=0 and step=20
2022-03-11 21:27:52,889 - SplitNNServer - INFO - 39448 - phase=train acc=0.1558689024390244 loss=2.2593994140625 epoch=0 and step=40
2022-03-11 21:27:59,894 - SplitNNServer - INFO - 39448 - phase=train acc=0.2228483606557377 loss=1.9257075786590576 epoch=0 and step=60
2022-03-11 21:28:06,909 - SplitNNServer - INFO - 39448 - phase=train acc=0.30709876543209874 loss=0.9418320655822754 epoch=0 and step=80
2022-03-11 21:28:13,720 - SplitNNServer - INFO - 39448 - phase=train acc=0.39511138613861385 loss=0.5523504018783569 epoch=0 and step=100
2022-03-11 21:28:21,186 - SplitNNServer - INFO - 39448 - phase=train acc=0.468879132231405 loss=0.3259105384349823 epoch=0 and step=120
2022-03-11 21:28:28,970 - SplitNNServer - INFO - 39448 - phase=train acc=0.5228280141843972 loss=0.36668407917022705 epoch=0 and step=140
2022-03-11 21:28:36,156 - SplitNNServer - INFO - 39448 - phase=train acc=0.5693905279503105 loss=0.27610155940055847 epoch=0 and step=160
2022-03-11 21:28:43,091 - SplitNNServer - INFO - 39448 - phase=train acc=0.6076484806629834 loss=0.2839179039001465 epoch=0 and step=180
2022-03-11 21:28:50,549 - SplitNNServer - INFO - 39448 - phase=train acc=0.6390702736318408 loss=0.14027522504329681 epoch=0 and step=200
2022-03-11 21:28:58,034 - SplitNNServer - INFO - 39448 - phase=train acc=0.6655118778280543 loss=0.2053525745868683 epoch=0 and step=220
2022-03-11 21:29:04,334 - SplitNNServer - INFO - 39448 - phase=train acc=0.6875648340248963 loss=0.10053566098213196 epoch=0 and step=240
2022-03-11 21:29:11,485 - SplitNNServer - INFO - 39448 - phase=train acc=0.7076748084291188 loss=0.10627835988998413 epoch=0 and step=260
2022-03-11 21:29:18,972 - SplitNNServer - INFO - 39448 - phase=train acc=0.7251445729537367 loss=0.2776404917240143 epoch=0 and step=280
2022-03-11 21:29:26,172 - SplitNNServer - INFO - 39448 - phase=train acc=0.7402927740863787 loss=0.14506852626800537 epoch=0 and step=300
2022-03-11 21:29:29,981 - SplitNNServer - INFO - 39448 - worker_num=1 phase=validation server: epoch_send=14976 epoch_receive=15024 total_send=14976 total_receive=15024
2022-03-11 21:30:46,444 - SplitNN_init - INFO - 22924 - process_id: 1, worker_number: 4
2022-03-11 21:30:46,444 - SplitNN_init - INFO - 31804 - process_id: 3, worker_number: 4
2022-03-11 21:30:46,444 - SplitNN_init - INFO - 38920 - process_id: 0, worker_number: 4
2022-03-11 21:30:46,444 - QAQ - INFO - 22924 - vanilla
2022-03-11 21:30:46,445 - QAQ - INFO - 38920 - vanilla
2022-03-11 21:30:46,445 - QAQ - INFO - 31804 - vanilla
2022-03-11 21:30:46,445 - datasetFactory - INFO - 22924 - mnist
2022-03-11 21:30:46,445 - datasetFactory - INFO - 38920 - mnist
2022-03-11 21:30:46,445 - datasetFactory - INFO - 31804 - mnist
2022-03-11 21:30:46,446 - partitionFactory - INFO - 22924 - dataset is mnist
2022-03-11 21:30:46,446 - partitionFactory - INFO - 31804 - dataset is mnist
2022-03-11 21:30:46,446 - partitionFactory - INFO - 38920 - dataset is mnist
2022-03-11 21:30:46,446 - mnistController - INFO - 22924 - <bound method cifar10Partition.homo of <core.dataset.partition.cifar10Partition.cifar10Partition object at 0x000002073064DF70>>
2022-03-11 21:30:46,446 - mnistController - INFO - 31804 - <bound method cifar10Partition.homo of <core.dataset.partition.cifar10Partition.cifar10Partition object at 0x0000022E2573DF70>>
2022-03-11 21:30:46,447 - cifar10Partition - INFO - 22924 - homo
2022-03-11 21:30:46,447 - cifar10Partition - INFO - 38920 - homo
2022-03-11 21:30:46,447 - mnistController - INFO - 22924 - ./data/mnist
2022-03-11 21:30:46,447 - cifar10Partition - INFO - 31804 - homo
2022-03-11 21:30:46,447 - mnistController - INFO - 38920 - ./data/mnist
2022-03-11 21:30:46,447 - mnistController - INFO - 31804 - ./data/mnist
2022-03-11 21:30:46,465 - SplitNN_init - INFO - 35072 - process_id: 2, worker_number: 4
2022-03-11 21:30:46,466 - QAQ - INFO - 35072 - vanilla
2022-03-11 21:30:46,467 - datasetFactory - INFO - 35072 - mnist
2022-03-11 21:30:46,468 - partitionFactory - INFO - 35072 - dataset is mnist
2022-03-11 21:30:46,469 - mnistController - INFO - 35072 - <bound method cifar10Partition.homo of <core.dataset.partition.cifar10Partition.cifar10Partition object at 0x00000248A49ADF70>>
2022-03-11 21:30:46,469 - cifar10Partition - INFO - 35072 - homo
2022-03-11 21:30:46,471 - mnistController - INFO - 35072 - ./data/mnist
2022-03-11 21:30:46,652 - mnistController - INFO - 22924 - rank = 1, local_sample_number = 20000
2022-03-11 21:30:46,680 - mnistController - INFO - 31804 - rank = 3, local_sample_number = 20000
2022-03-11 21:30:46,698 - mnistController - INFO - 35072 - rank = 2, local_sample_number = 20000
2022-03-11 21:30:46,782 - mnistController - INFO - 38920 - train_dl_global number = 937
2022-03-11 21:30:46,782 - mnistController - INFO - 38920 - test_dl_global number = 156
2022-03-11 21:30:46,794 - SplitNN_distributed - INFO - 38920 - process_id == server_rank : 0
2022-03-11 21:30:46,842 - mnistController - INFO - 22924 - process_id = 1, batch_num_train_local = 312, batch_num_test_local = 156
2022-03-11 21:30:46,849 - init_server - INFO - 38920 - Server run begin vanilla
2022-03-11 21:30:46,851 - mnistController - INFO - 35072 - process_id = 2, batch_num_train_local = 312, batch_num_test_local = 156
2022-03-11 21:30:46,853 - SplitNN_distributed - INFO - 22924 - process_id == client_rank : 1
2022-03-11 21:30:46,860 - mnistController - INFO - 31804 - process_id = 3, batch_num_train_local = 312, batch_num_test_local = 156
2022-03-11 21:30:46,862 - SplitNN_distributed - INFO - 35072 - process_id == client_rank : 2
2022-03-11 21:30:46,869 - SplitNN_distributed - INFO - 31804 - process_id == client_rank : 3
2022-03-11 21:30:46,883 - init_client - INFO - 22924 - Client 1 run begin
2022-03-11 21:30:46,884 - init_client - INFO - 35072 - Client 2 run begin
2022-03-11 21:30:46,888 - init_client - INFO - 31804 - Client 3 run begin
2022-03-11 21:30:47,161 - SplitNNServer - INFO - 38920 - phase=train acc=0.109375 loss=2.296748399734497 epoch=0 and step=0
2022-03-11 21:30:54,256 - SplitNNServer - INFO - 38920 - phase=train acc=0.11607142857142858 loss=2.282442569732666 epoch=0 and step=20
2022-03-11 21:31:01,557 - SplitNNServer - INFO - 38920 - phase=train acc=0.20807926829268292 loss=2.1195499897003174 epoch=0 and step=40
2022-03-11 21:31:09,107 - SplitNNServer - INFO - 38920 - phase=train acc=0.3296618852459016 loss=0.9735627770423889 epoch=0 and step=60
2022-03-11 21:31:16,285 - SplitNNServer - INFO - 38920 - phase=train acc=0.4216820987654321 loss=0.746874213218689 epoch=0 and step=80
2022-03-11 21:31:23,738 - SplitNNServer - INFO - 38920 - phase=train acc=0.49597772277227725 loss=0.4799751937389374 epoch=0 and step=100
2022-03-11 21:31:31,542 - SplitNNServer - INFO - 38920 - phase=train acc=0.5564307851239669 loss=0.3436965048313141 epoch=0 and step=120
2022-03-11 21:31:38,721 - SplitNNServer - INFO - 38920 - phase=train acc=0.6058289007092199 loss=0.40457844734191895 epoch=0 and step=140
2022-03-11 21:31:47,100 - SplitNNServer - INFO - 38920 - phase=train acc=0.6429541925465838 loss=0.35437774658203125 epoch=0 and step=160
2022-03-11 21:31:54,260 - SplitNNServer - INFO - 38920 - phase=train acc=0.6746374309392266 loss=0.1401662975549698 epoch=0 and step=180
2022-03-11 21:32:01,453 - SplitNNServer - INFO - 38920 - phase=train acc=0.7004819651741293 loss=0.18783752620220184 epoch=0 and step=200
2022-03-11 21:32:08,932 - SplitNNServer - INFO - 38920 - phase=train acc=0.7229920814479638 loss=0.24254876375198364 epoch=0 and step=220
2022-03-11 21:32:16,702 - SplitNNServer - INFO - 38920 - phase=train acc=0.7417660788381742 loss=0.20660047233104706 epoch=0 and step=240
2022-03-11 21:32:23,010 - SplitNNServer - INFO - 38920 - phase=train acc=0.7567049808429118 loss=0.15863469243049622 epoch=0 and step=260
2022-03-11 21:32:30,138 - SplitNNServer - INFO - 38920 - phase=train acc=0.770017793594306 loss=0.043473485857248306 epoch=0 and step=280
2022-03-11 21:32:37,573 - SplitNNServer - INFO - 38920 - phase=train acc=0.7826515780730897 loss=0.1091664656996727 epoch=0 and step=300
2022-03-11 21:32:42,822 - SplitNNServer - INFO - 38920 - worker_num=1 phase=validation server: epoch_send=14976 epoch_receive=15024 total_send=14976 total_receive=15024
2022-03-11 21:33:30,992 - SplitNNServer - INFO - 38920 - worker=1 phase=validation acc=0.8464209401709402 loss=0.040814056888304286 epoch=1 and step=468
2022-03-11 21:33:30,993 - SplitNNServer - INFO - 38920 - worker_num=2 phase=train server: epoch_send=0 epoch_receive=7536 total_send=14976 total_receive=22560
2022-03-11 21:33:31,297 - SplitNNServer - INFO - 38920 - phase=train acc=0.96875 loss=0.10724151879549026 epoch=1 and step=0
2022-03-11 21:33:38,796 - SplitNNServer - INFO - 38920 - phase=train acc=0.9575892857142857 loss=0.12178253382444382 epoch=1 and step=20
2022-03-11 21:33:45,630 - SplitNNServer - INFO - 38920 - phase=train acc=0.9596036585365854 loss=0.06512459367513657 epoch=1 and step=40
2022-03-11 21:33:52,840 - SplitNNServer - INFO - 38920 - phase=train acc=0.9641393442622951 loss=0.032554592937231064 epoch=1 and step=60
2022-03-11 21:33:59,752 - SplitNNServer - INFO - 38920 - phase=train acc=0.9646990740740741 loss=0.1416739970445633 epoch=1 and step=80
2022-03-11 21:34:07,271 - SplitNNServer - INFO - 38920 - phase=train acc=0.963180693069307 loss=0.1205441951751709 epoch=1 and step=100
2022-03-11 21:34:13,829 - SplitNNServer - INFO - 38920 - phase=train acc=0.9624225206611571 loss=0.04435662180185318 epoch=1 and step=120
2022-03-11 21:34:21,028 - SplitNNServer - INFO - 38920 - phase=train acc=0.9627659574468085 loss=0.1489475518465042 epoch=1 and step=140
2022-03-11 21:34:28,466 - SplitNNServer - INFO - 38920 - phase=train acc=0.9633152173913043 loss=0.10901140421628952 epoch=1 and step=160
2022-03-11 21:34:35,889 - SplitNNServer - INFO - 38920 - phase=train acc=0.9637430939226519 loss=0.02974296174943447 epoch=1 and step=180
2022-03-11 21:34:42,228 - SplitNNServer - INFO - 38920 - phase=train acc=0.9640080845771144 loss=0.0655486211180687 epoch=1 and step=200
2022-03-11 21:34:49,698 - SplitNNServer - INFO - 38920 - phase=train acc=0.964225113122172 loss=0.15036827325820923 epoch=1 and step=220
2022-03-11 21:34:57,763 - SplitNNServer - INFO - 38920 - phase=train acc=0.9647951244813278 loss=0.09220503270626068 epoch=1 and step=240
2022-03-11 21:35:04,929 - SplitNNServer - INFO - 38920 - phase=train acc=0.9646791187739464 loss=0.0960603877902031 epoch=1 and step=260
2022-03-11 21:35:12,091 - SplitNNServer - INFO - 38920 - phase=train acc=0.9645796263345195 loss=0.20940059423446655 epoch=1 and step=280
2022-03-11 21:35:18,369 - SplitNNServer - INFO - 38920 - phase=train acc=0.9649086378737541 loss=0.25802165269851685 epoch=1 and step=300
2022-03-11 21:35:23,636 - SplitNNServer - INFO - 38920 - worker_num=2 phase=validation server: epoch_send=14976 epoch_receive=22560 total_send=29952 total_receive=37584
2022-03-11 21:36:11,829 - SplitNNServer - INFO - 38920 - worker=2 phase=validation acc=0.9674145299145299 loss=0.02834369250574213 epoch=1 and step=468
2022-03-11 21:36:11,829 - SplitNNServer - INFO - 38920 - worker_num=3 phase=train server: epoch_send=0 epoch_receive=7536 total_send=29952 total_receive=45120
2022-03-11 21:36:12,135 - SplitNNServer - INFO - 38920 - phase=train acc=0.96875 loss=0.11939496546983719 epoch=1 and step=0
2022-03-11 21:36:19,350 - SplitNNServer - INFO - 38920 - phase=train acc=0.9665178571428571 loss=0.05826302245259285 epoch=1 and step=20
2022-03-11 21:36:26,484 - SplitNNServer - INFO - 38920 - phase=train acc=0.9668445121951219 loss=0.04834093526005745 epoch=1 and step=40
2022-03-11 21:36:34,017 - SplitNNServer - INFO - 38920 - phase=train acc=0.9659323770491803 loss=0.05575749650597572 epoch=1 and step=60
2022-03-11 21:36:41,204 - SplitNNServer - INFO - 38920 - phase=train acc=0.9666280864197531 loss=0.12076044082641602 epoch=1 and step=80
2022-03-11 21:36:47,462 - SplitNNServer - INFO - 38920 - phase=train acc=0.9681311881188119 loss=0.03190549463033676 epoch=1 and step=100
2022-03-11 21:36:54,976 - SplitNNServer - INFO - 38920 - phase=train acc=0.96849173553719 loss=0.07871440052986145 epoch=1 and step=120
2022-03-11 21:37:02,188 - SplitNNServer - INFO - 38920 - phase=train acc=0.9703014184397163 loss=0.2286328375339508 epoch=1 and step=140
2022-03-11 21:37:08,465 - SplitNNServer - INFO - 38920 - phase=train acc=0.9700116459627329 loss=0.17898985743522644 epoch=1 and step=160
2022-03-11 21:37:15,969 - SplitNNServer - INFO - 38920 - phase=train acc=0.9700448895027625 loss=0.060606829822063446 epoch=1 and step=180
2022-03-11 21:37:23,946 - SplitNNServer - INFO - 38920 - phase=train acc=0.9708488805970149 loss=0.024177368730306625 epoch=1 and step=200
2022-03-11 21:37:31,384 - SplitNNServer - INFO - 38920 - phase=train acc=0.9716487556561086 loss=0.07336476445198059 epoch=1 and step=220
2022-03-11 21:37:38,611 - SplitNNServer - INFO - 38920 - phase=train acc=0.9721213692946058 loss=0.12431716173887253 epoch=1 and step=240
